"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
6,7.9,-0.77,0.46,3.6,-0.173,15,184,1.02754,3.35,-0.2,12.8,0,9,"2"
0,9,0.19,0.34,-72.6,0.029,21,527,1.0835,2.58,0.5,17.5,1,10,"0"
3,6.2,-0.1,-0.43,8.9,0.527,-47,-259,1.02469,5.25,0.5,3.8,0,7,"3"
4,6.5,0.29,0.31,-14.1,0.226,-177,-157,0.9662,3.27,0.71,4.9,-1,7,"3"
3,-2.5,-0.98,0.32,14.5,-0.185,6,462,0.99412,3.14,1.09,18.6,0,7,"1"
1,7.5,0.27,3.86,4.3,0.103,51,159,0.96894,4.32,0.44,6.2,-2,9,"0"
0,-5.7,0.19,0.27,55,0.04,275,103,0.99026,3.49,-0.45,5.9,-1,6,"0"
3,7.8,0.26,0.34,2.2,0.05,29,131,0.9929,1.91,0.6,9.8,-1,7,"2"
6,4.8,-0.1,0.27,107.3,0.04,-122.5,-102,0.9792,4.68,-0.77,10.3,2,6,"3"
5,5.6,-1.12,0.12,-7.7,0.046,-70,198,0.99305,3.03,0.71,10.3,2,6,"3"
4,15.1,1.12,-1.42,5.95,0.081,-82,256,0.96311,4.4,-0.43,12.1,1,8,"1"
4,16.3,0.29,-1.07,-34.4,0.546,72,160,0.99721,4.43,2.24,10.3,0,6,"3"
0,6.5,0.37,0.2,58.1,-0.11,18,-629,0.998,3.34,0.79,8.1,0,9,"0"
3,5.7,0.26,0.24,17.8,0.059,-415,-213,0.99773,3.3,0.5,6.2,0,6,"2"
5,13.7,0.23,-0.57,13.1,-1.064,35,169,0.99975,3.12,1.99,5.1,0,9,"3"
0,1.7,0.24,1.2,38.4,-0.232,6,861,1.04353,3.95,0.37,12.8,0,11,"0"
0,6.8,1.71,0.02,-60.8,0.072,9,-166,0.96004,4.32,1.08,9.2,-1,8,"0"
3,5.3,0.22,-0.38,1.4,0.053,247,114,0.9929,3.39,1.88,10.6,-1,7,"2"
3,6.5,-0.84,0.28,-48,-0.377,54,700,0.9962,3.33,-1.06,8.9,1,7,"1"
7,7.2,-1.05,0.66,2,-0.226,-203,29,0.97201,4.5,0.33,17.1,1,8,"4"
4,12.1,0.57,-0.74,2.7,0.034,238,411,0.98135,3.9,1.34,12.8,-1,9,"1"
3,16.9,0.32,0.84,32.6,0.041,125,186,0.99235,3.89,0.24,10.2,-1,7,"2"
0,6,0.37,-0.36,-26.7,0.053,88,150,0.9924,3.21,0.62,16.8,-2,7,"0"
0,7.9,0.16,0.64,-68.2,0.05,69,210,0.98304,3.15,0.51,7.6,-2,9,"0"
0,5.6,0.31,0.37,26.5,-0.054,-56,359,0.94808,3.46,-0.14,9.2,-1,6,"0"
3,12.2,0.4,-0.39,1.1,0.048,11,138,0.9929,3.01,0.42,9.3,0,8,"2"
1,18.2,1.515,1.28,8.6,0.048,324,198,1.03777,3.25,0.41,7,-2,7,"0"
0,2.3,0.25,1.75,14,0.069,42,163,0.97168,2.98,0.47,15.2,-1,7,"0"
5,18.8,0.25,1.68,67.3,0.562,40,118,0.99064,2.05,-2.13,22.7,0,8,"2"
6,-3.4,-1.15,0.3,1.9,0.033,182,142,1.0357,4.57,0.42,14.6,1,7,"3"
4,1.6,-0.06,0.3,68.2,0.047,169,160,0.94967,3.52,1.39,14.8,0,7,"3"
5,10.1,0.28,0.28,14.4,0.154,430,610,0.9986,3.12,0.35,8.9,0,8,"1"
5,5.7,0.39,-0.81,4.9,0.033,330,113,0.95487,3.42,0.87,14.4,0,6,"3"
0,7,0.5,0.14,1.8,0.078,141,96,0.99636,3.25,1.21,10.4,1,8,"0"
0,22.7,-0.5,0.58,-47.1,0.287,30,377,1.00143,3.2,2.02,7.5,1,8,"0"
5,5.6,0.225,0.24,9.8,-0.194,101,215,0.98337,3.17,2.15,10.2,1,6,"1"
0,7.3,0.555,-1.44,2.1,0.075,10,329,0.97653,3.2,1.65,13.9,-1,8,"0"
3,6.3,0.57,-1.42,1.7,0.066,3,20,1.0169,1.93,0.58,9.4,0,7,"3"
2,17.8,0.485,0.29,-20.7,0.526,127,101,1.02615,3.01,0.38,12.4,-1,9,"1"
5,-1.9,0.22,1.9,46.6,-0.314,44,-71,0.94788,1.59,1.43,10.2,1,8,"0"
5,13.6,-1.03,0.36,1.2,0.321,-43,-75,1.00585,3.89,-1.2,10.4,1,9,"3"
4,0,0.36,0.37,63.3,0.019,284,103,0.99036,3.08,2.06,18.8,-1,8,"3"
0,0.1,-0.46,-0.54,58.9,0.093,-216,-354,0.94953,2,0.76,11.6,0,11,"0"
0,8.8,1.56,1.74,40.6,0.072,7,-54,1.08109,3.15,0.68,8.5,0,14,"0"
0,8,-0.81,0.28,0.9,-0.397,218,-225,0.97527,3.26,1.5,9.5,0,9,"1"
4,-4.8,0.29,0.4,13.6,0.045,-95,22,0.9977,3.08,0.59,17.4,0,8,"2"
4,6.9,0.29,0.3,8.2,0.026,-215,76,0.96286,4.16,-1.04,12.1,0,7,"1"
4,13.9,0.28,0.54,72.7,0.378,82,-90.5,0.9984,3.06,-0.83,10.1,0,8,"2"
3,19.2,0.32,0.27,12.9,-0.095,-429,221,1.01973,3.05,1.26,9.4,0,8,"2"
4,7.1,0.19,0.26,-17.7,0.398,332,115,1.0807,3.06,0.59,14.9,0,8,"1"
3,2.9,0.18,1.77,-9,0.032,-149,67,1.00245,3.28,0.57,3.5,0,9,"3"
6,-0.6,0.105,-0.15,1.1,-0.423,44,140,0.9593,3.17,-1.2,8.7,1,7,"3"
3,26.5,0.57,0.83,13.1,0.05,26,60,0.99884,3.05,2.01,12.5,-1,8,"2"
4,7.7,0.26,0.51,-22.6,0.045,-152,-7,0.99126,3,0.71,7.8,0,8,"1"
0,-3.9,-0.29,-0.38,67.3,0.046,43,145,1.03712,3.19,0.01,13.4,-2,8,"0"
5,8.1,-0.31,0.36,7.4,0.037,36,156,0.99592,2.08,0.25,4.3,1,9,"2"
3,12.9,1.34,0.44,33.5,0.116,47,182,0.95929,3.48,0.46,2.8,0,7,"3"
5,6.6,0.15,0.68,6,0.033,604,128,0.99192,2.48,-0.33,15.4,-1,7,"1"
0,16.7,0.66,0.39,3.2,0.083,21,59,0.96787,4.63,1.66,15.1,-1,11,"0"
3,13.2,-0.16,-0.94,-47.6,0.037,53,180,0.9966,5.17,0.04,8.9,-1,8,"0"
0,0,0.38,1.21,21.8,0.08,24,344,0.97922,2.66,0.85,10,-2,9,"1"
4,12.7,0.26,0.47,1.6,0.521,-21,-197,0.9944,2.64,0.18,9.7,1,8,"1"
4,6.8,1.78,0.41,2.8,0.038,-163,-95,0.94848,3.09,0.58,12,0,7,"2"
3,5.6,-0.14,0.5,11.4,-0.46,-108,-186,0.99428,3.75,2.46,16.3,-1,6,"1"
6,8.5,1.26,1.1,28.9,1.048,-42,-305,1.00804,3.1,0.58,11.2,1,7,"2"
0,8.4,0.62,0.12,98.1,0.072,38,46,0.99504,3.18,0.89,11.8,-1,9,"2"
4,16.3,0.23,0.35,1.2,0.027,312,121,0.992,3.12,0.51,10.7,0,9,"2"
0,7.8,0.57,0.31,1.8,0.531,26,201,1.04,4.37,-0.36,5.3,0,9,"1"
4,10.2,0.27,1.68,-26.7,-0.237,98,175,0.99364,3.05,0.34,8.9,0,7,"2"
4,-1.6,0.47,0.37,1.5,0.037,259,109,0.95521,3.38,1.38,9.4,0,7,"2"
5,3.4,-0.71,1.56,45.4,0.05,65,498,1.00666,3.11,0.58,10.2,1,7,"2"
3,8,0.18,-1.08,7.5,0.41,144,145,0.95494,3.23,0.48,11.4,0,9,"0"
3,7,0.23,-2.71,33.5,0.116,25,408,0.95925,3.32,0.68,9.5,-1,8,"2"
4,8.4,0.05,0.3,2.2,-0.406,287,129,0.99085,3.86,0.92,11.466666667,0,9,"0"
3,6.9,0.38,0.42,33.1,0.042,37,123,1.03784,2.99,0.56,9.3,0,9,"1"
5,5.1,0.3,0.35,4.6,-0.063,32,111,0.94455,3.49,-0.24,13.4,0,10,"3"
4,5.9,-0.68,0.28,3.5,0.361,55,-181,1.08327,3.44,0.59,12,0,7,"1"
0,8.8,0.91,3.18,1.7,0.952,-136,33,0.94671,4.07,-0.05,10.2,0,10,"1"
4,8.9,1.08,1.39,6.3,0.035,33,170,1.03777,1.03,-0.74,15.1,0,7,"3"
4,7.5,-0.09,-0.41,-61.2,0.014,-155,101,0.97153,2.6,0.44,12.5,1,8,"1"
4,6.3,-0.22,0.26,12.7,0.312,205,143,0.99526,3.26,0.19,4.6,0,7,"1"
4,9,0.245,0.38,-83,0.045,52,206,0.9985,2.93,-0.7,11.9,0,10,"1"
4,6.9,-1.07,0.25,2.4,0.098,5,16,0.9964,2.8,1.09,10.1,0,8,"3"
5,-1.1,-0.37,0.36,18.1,0.047,266,-162,0.99315,4.43,0.5,10,1,9,"2"
3,4.6,1.395,0.67,43.7,0.053,11,178,0.98515,3.79,1.76,11.5,0,5,"3"
3,7.4,0.21,0.48,3.8,0.602,61.5,24,1.001,2.6,0.34,10.2,0,8,"1"
0,11.7,1.59,0.39,78.4,0.069,4,259,0.96476,2.81,1.88,9.2,-2,11,"0"
6,6.1,-1.58,0.58,-43.8,0.567,112,-171,0.9909,3.3,3.44,12.3,0,7,"2"
5,7,0.25,-0.59,112.9,-0.505,102,-92,0.96639,3.16,0.48,11.9,0,8,"3"
2,17.4,1.695,1.71,2.4,0.531,10,38,0.99735,2.09,0.64,9.4,-1,9,"1"
3,2.4,-1.13,0.28,-32.1,0.032,24,696,0.99168,3.31,0.51,11.5,0,7,"2"
0,9.1,0.66,-1.21,57.5,-0.022,-57,409,0.95728,3.28,0.99,10.3,1,10,"0"
3,5.8,0.31,1.63,49.5,0.036,23,-212,0.9916,2.75,0.03,10.5,-1,6,"3"
3,-1.8,0.2,0.32,1.3,0.604,-151,386,0.99495,2.17,0.52,2.6,-1,7,"1"
0,10.2,0.51,0.31,15.1,-0.092,-183,-349,1.0532,3.38,1.83,11.9,0,8,"0"
3,7.2,0.74,0.71,1.1,-0.186,25,80,0.992,3.67,0.4,6,-1,8,"2"
3,-12.3,0.26,0.28,9.4,0.256,13,362,0.99254,3.17,0.91,5.3,-1,7,"1"
5,14,0.17,3.63,32.2,-0.141,293,382,0.95447,3.68,1.65,11.4,1,8,"3"
4,10,-0.27,-0.57,51,0.079,19,394,1.02976,3.17,1.61,10.1,0,11,"1"
4,-0.9,1.8,0.69,2.2,-0.216,23,-42,1.00485,5.63,-2.12,14.4,0,7,"4"
5,8.4,1.35,0.56,-34.1,0.379,55,-159,0.96061,2.36,0.58,9.4,1,9,"3"
4,-5.4,0.27,0.02,64,0.2,62,140,0.99237,3.1,0.59,10.1,0,7,"1"
3,6.6,0.27,0.41,1.3,-0.288,144,381,0.95719,3.42,0.47,7.9,-1,7,"1"
4,14.8,0.4,0.38,-20.1,0.03,40,109,0.99075,4.07,0.46,12.6,0,8,"3"
4,5.2,-1.2,0.36,114.2,0.287,-21,-259,0.9956,3.38,1.07,11.05,1,9,"2"
3,-1.7,0.44,0.13,25.2,-0.201,309,173,0.95341,3.33,0.48,12.5,-1,6,"2"
0,8.1,1.31,2.74,2.6,0.084,18,167,0.99922,2.02,0.87,10.4,-1,10,"0"
5,7.1,0.21,0.32,1.8,-0.438,441,33,0.993,3.57,0.57,13.8,0,8,"3"
2,6.2,0.27,0.26,12.1,-0.272,43,876,0.98309,3.97,0.51,11.8,-2,7,"0"
0,9.3,0.84,0.4,-23.9,0.474,14,8,0.99549,3.23,2.22,15.8,1,10,"0"
0,6.9,0.1,0.22,44.7,-0.226,25,339,0.94868,3.13,-1.1,11.3,0,13,"0"
4,7,1.34,1.47,33.7,0.044,-188,41,0.99987,3.07,2.06,7.9,0,7,"2"
3,9,0.29,0.34,71.5,0.03,34,177,0.94676,3.68,-0.4,10.6,0,10,"1"
4,0.8,0.31,1.08,1.8,0.559,17,80,0.98992,3.15,0.34,12.3,-1,7,"4"
4,-4.3,-0.7,0.14,7.1,-0.206,22,56,0.9944,3.14,0.41,10.8,0,9,"1"
4,12.9,0.21,0.82,-24.6,0.157,313,-675,1.01292,3.28,-1.12,8.5,0,7,"3"
4,15.6,-0.67,0.3,2.3,0.406,-174,-188,0.98964,4.22,0.52,12.8,0,7,"0"
0,6.9,1.22,0.39,2.4,0.048,-160,544,0.99409,3.72,0.54,6.5,0,8,"0"
3,16.9,0.2,0.27,9.6,0.519,-211,105,1.09228,3.04,0.64,10.5,-2,8,"0"
4,7.5,1.76,-1.2,5.7,0.014,29,180,0.99312,3.62,0.56,22.1,0,8,"2"
4,6.8,0.19,1.42,9.5,-0.127,56,-234,0.95564,4.02,0.76,16.5,0,7,"2"
0,8.6,0.41,-0.89,2.55,0.042,-1.5,129.5,0.9998,3.36,-0.17,15.7,1,8,"0"
3,6.1,1.64,0.34,1.1,-0.549,-120,110,0.9898,4.58,-1.2,14.1,-1,7,"1"
4,12,0.28,-0.64,-28.7,0.039,16,326,0.99363,3.07,0.39,11.7,0,8,"2"
0,5,0.6,0.16,1.5,0.049,280,97,0.9917,3.58,0.44,14.4,-1,5,"0"
4,6.4,-0.63,0.49,13.3,0.045,-217,-215,1.01966,4.34,1.11,4.6,0,7,"3"
0,14.9,0.74,0.44,61.6,0.103,6,15,1.03117,2.94,0.64,11.4,-1,9,"0"
0,6.8,0.04,0.18,3.4,0.023,-140,87,0.9902,3.14,0.53,12.7,-1,7,"0"
3,5.8,0.3,0.31,-48.8,0.033,7,225,0.99237,3.2,0.48,11.7,-1,6,"2"
0,10.7,0.43,0.39,0.4,-0.114,176,-253,0.9986,2.74,0.87,9.6,0,12,"0"
4,6.8,0.32,-0.2,65.6,0.372,206,210,1.03657,4.13,1.82,11.2,0,7,"3"
0,-6.7,0.11,0.02,-54.8,-0.413,18,44,1.01098,3.9,-0.52,12.8,0,6,"0"
1,10.6,0.09,0.36,-25.1,0.807,-97,119,0.9446,3.07,0.47,9.4,-1,9,"1"
4,18.7,1.49,1.86,12.8,0.042,-115,184,0.95817,3.99,1.3,10.7,0,8,"2"
5,6.5,0.3,0.27,-31.9,0.612,37,-220,1.01093,3.2,0.6,11.9,-1,7,"2"
4,6.5,0.3,-0.23,-37.1,-0.456,311,121,0.95122,3.06,-0.18,10.5,0,7,"3"
6,16.2,-0.22,0.31,-8.4,-0.815,290,121,0.94419,3.01,1.26,5.9,0,7,"2"
6,7,1.62,0.8,126.1,0.457,-222,42,0.9935,3.52,0.33,11.6,0,8,"2"
5,5.2,0.28,-0.01,76.45,-0.288,26,319,0.96546,3.5,-1.23,12.5,2,6,"2"
3,-3.8,0.085,1.83,34.2,0.036,17,158,0.99306,3.13,0.61,9.5,-1,7,"3"
0,5.3,-0.69,-0.34,8.2,0.042,21,133,1.0398,2.71,1.07,13.4,-1,7,"2"
5,5.8,0.12,-0.5,46.9,0.052,35,203,0.95774,3.32,-0.45,11.4,1,6,"3"
6,0.5,0.27,0.29,11.4,-0.024,31,115,1.03006,4.36,0.48,10.5,0,6,"3"
5,9.8,0.21,-0.42,30.7,-0.538,172,80,0.99432,3.15,0.86,12.3,0,7,"2"
4,5.9,1.32,0.05,2.6,-0.193,36,146,1.01436,2.38,2.21,13,0,6,"0"
0,-0.1,0.57,1.49,1.9,0.542,21,144,1.00025,3.35,1.4,13.6,1,8,"0"
3,-2.7,0.645,-0.65,38.1,-0.038,14,57,0.96474,3.37,-1.24,10.1,0,8,"1"
0,7.1,0.56,0.14,51.5,0.531,-184,369,0.9335,3.14,0.62,9.3,1,8,"0"
5,11.1,-0.67,0.15,24.8,0.044,-282,-325,1.02168,2.9,1.75,10.2,1,7,"3"
2,17.7,0.54,3.14,7.1,0.284,45,112,0.99502,3.16,-0.94,9.6,0,8,"0"
0,-2.4,-0.4,-0.87,22.3,0.478,149,-287,0.96231,3.55,3.48,9.4,-1,7,"1"
4,6,0.17,-1.34,46.1,-0.468,206,108,0.9939,4.52,0.32,9.8,0,6,"1"
0,9.4,0.26,0.48,-7.1,0.066,6,-212,0.9587,3.15,0.87,8.6,-1,11,"0"
1,-4.9,0.07,0.24,4.7,-0.187,27,-210,0.97788,4.39,0.36,12.7,-2,6,"0"
4,6.6,0.52,0.21,2.2,-0.315,14,15,0.93487,3.4,0.63,9.4,0,7,"1"
4,6.4,0.62,1.08,6.9,0.044,-226,-295,0.9145,2.97,0.3,16.3,-1,7,"1"
4,15.2,0.2,1.51,0.9,-0.547,240,21,0.96387,2.33,0.36,12,0,8,"2"
3,6.8,0.07,1.45,21.35,0.044,208,169,0.9946,3.66,0.76,10.6,-1,7,"1"
5,-4.7,-1.16,0.32,1,-0.07,74,184,0.99096,3.22,0.72,8.2,1,7,"2"
4,6.2,0.27,0.32,49.8,0.452,270,519,0.97352,2.54,-1.13,11,0,7,"2"
2,7.5,0.49,1.39,21.9,1.208,-141,515,0.99711,2.32,-1.12,14.3,-1,8,"0"
5,7.1,0.95,0.3,31.3,0.037,45,143,0.9932,3.22,-1.01,9.9,1,8,"3"
4,-1.9,0.34,-0.64,-30,-0.333,68,198,1.04195,3.36,0.37,9.5,0,10,"2"
0,6.5,0.11,-0.34,42.5,-0.334,22,445,0.9996,3.46,0.89,11.2,0,11,"0"
6,14,0.27,1.06,1.8,0.028,104,168,0.9911,2.99,0.68,12.1,1,8,"4"
4,5.5,-1.27,0.85,-41,0.521,-249,525,1.04155,3.24,0.38,10,0,6,"0"
5,6.9,0.19,0.33,47.9,-0.845,63,149,0.9925,3.44,-0.78,17,2,7,"3"
2,-16.7,0.32,0.21,-56.1,0.044,31,467,0.99345,2.73,0.46,10.9,-1,7,"2"
4,8,0.14,0.49,-25.8,0.035,251,120,0.9928,2.56,0.4,10.6,-1,9,"1"
5,18.6,0.16,0.23,15.5,0.05,25,256,0.99795,3.05,0.43,8.7,0,8,"3"
3,8.2,0.2,0.49,3.2,0.031,9,97,0.97353,3.06,2.91,5.5,0,8,"2"
4,7,1.08,-0.36,-27,-0.293,58,200,0.97068,2.68,1.09,9.4,0,7,"2"
0,17.8,0.69,0.71,67.4,0.075,15,833,1.0237,3.26,0.61,9.1,-1,8,"0"
5,9.8,0.3,0.39,31.6,-0.265,-181,338,0.96446,2.86,-2.69,18,0,10,"2"
0,7.3,0.17,1.12,8.1,0.46,-26,385,0.99508,3.8,-1.22,10.4,2,8,"0"
3,6.6,1.22,0.23,19.2,0.075,20,411,0.96479,3.34,0.6,12.2,0,7,"1"
5,6.7,-1.03,0.49,1.4,0.305,130,114,0.9914,3.32,0.42,14.6,0,7,"2"
5,-18.1,-0.41,0.11,7.4,0.31,-234,348,1.0118,2.35,-0.72,7.4,1,7,"3"
3,5.8,-2.03,-1.02,-15.5,0.046,49,80,0.9975,3.17,-0.89,15.2,0,7,"1"
5,7.8,0.49,0.49,19.7,-0.137,-21,10,0.9952,3.21,-0.14,10,2,9,"2"
6,12.5,0.12,0.25,50.5,0.018,204,-186,1.01807,3.2,0.45,5.7,1,7,"3"
6,7,-0.96,1.68,15.6,-0.104,-157,121,1.03644,3.2,0.94,5.1,1,7,"2"
3,6.6,-0.475,0.13,-52.7,0.441,104,-360,0.9922,4.04,0.52,11.5,0,6,"2"
3,5.7,0.255,0.6,1.2,0.5,-83,72,0.99091,4.09,0.42,9.4,0,7,"2"
0,7.1,1.27,1.65,1.8,-0.037,482,40,0.98069,3.34,1.82,2.2,-1,8,"1"
3,6.2,0.32,0.16,7,0.045,-201,-174,0.9949,3.18,1,9.6,-1,7,"0"
5,1.2,0.16,0.41,-51.8,0.026,72,108,0.991,3.02,1.81,16.5,1,8,"2"
5,9.5,0.26,0.35,129.8,0.067,-355,78,0.94924,2.15,0.53,9.1,0,8,"0"
4,8.4,0.665,0.61,4.3,-0.451,92,95,1.01267,3.16,0.32,5.8,1,10,"1"
5,15.7,0.33,-2.01,2.6,0.04,138,-300,0.9989,3.07,1.13,17.7,0,8,"1"
5,10,0.275,-0.34,69.8,-0.137,216,114,0.9787,3.38,-1.49,8.6,1,6,"1"
4,14.4,0.39,0.45,-25,1.107,13,91,1.00542,3.03,-1.14,15.6,1,8,"2"
4,6.4,0.24,0.3,38.1,0.03,276,98,0.96328,3.37,0.43,12.4,-1,6,"2"
4,2.6,0.63,0.31,4.5,-1.048,-54,-88,1.03369,3.31,1.66,6.6,0,6,"1"
4,0.9,-0.49,0.49,-58.8,-0.458,-13,120,0.9942,3.01,0.98,4.7,0,7,"2"
4,0.1,-0.11,0.26,45.55,0.034,73,142,0.9945,2.45,0.84,11.4,0,9,"3"
5,17.6,0.7,0.07,-60,0.033,-247,26,0.97805,2.6,2.34,4.7,0,9,"2"
3,-2.4,0.28,-0.3,1.9,-0.014,33,120,0.94631,3.16,0.69,10.6,0,7,"1"
2,18.8,-0.29,0.92,2.1,-0.534,306,434,1.00398,4.26,0.5,9.5,-1,7,"1"
3,7.2,-0.74,0.75,-37.9,-0.258,305,178,0.95441,2.46,0.5,13.7,0,8,"2"
0,2.6,0.22,0.63,81.25,0.352,45,110,0.95355,2.63,-0.55,14.7,0,6,"1"
4,3.8,-0.67,1.98,14.3,0.452,-167,-20,0.95553,3.94,0.38,5,0,8,"2"
6,5.1,-0.125,0,-60.1,0.788,-108,-251,0.99264,3.56,0.94,15.1,1,6,"3"
0,7.9,-0.81,0.18,21.9,0.05,-201,152,1.04258,4.39,0.37,14.4,1,8,"0"
0,1.2,0.55,0.04,30.1,0.041,43,56,0.9962,2.14,0.6,20.8,0,9,"0"
5,7.1,0.3,0.38,-19,0.094,22,86,0.97384,4.42,-0.15,13.1,0,6,"3"
4,6.8,0.25,0.24,-12.65,0.053,41,211,0.9955,3.37,-0.4,9.5,0,7,"2"
5,15.2,0.25,1.14,-2.6,0.54,-184,60,1.01142,3.04,0.46,7,0,8,"3"
4,8.6,0.64,-0.54,2.4,0.069,278,70,0.99358,3.47,0.34,15.4,1,7,"3"
7,3.5,-0.6,1.69,3.9,0.027,252,96,0.99035,2.33,0.6,12.6,1,7,"3"
0,20.2,-0.15,-1.52,-33,0.542,-116,19,1.02928,3.31,0.53,15.7,2,10,"0"
4,19.2,1.06,1.95,-20.9,0.296,33,87,0.993,3.22,1.08,10.8,0,8,"0"
0,2.7,0.3,0.33,3.7,0.03,302,173,0.9887,3.36,0.3,8.4,-1,6,"0"
3,-3.6,0.22,-1.21,16,0.044,10,113,0.95128,4.03,-0.87,8.4,-1,6,"1"
4,9,0.31,-0.02,-3.7,0.028,26,-177,0.9937,2.99,0.14,9.3,1,10,"2"
1,13.9,0.64,0.3,26.7,-0.459,-192,76,0.94855,3.27,1.37,18.5,-2,8,"1"
2,12.6,-0.48,-0.84,6.65,0.129,-1,165,0.94514,0.84,0.37,11.1,-1,8,"1"
0,14.8,-0.09,0.67,-42.2,0.079,198,73,0.98244,3.35,-0.6,11.2,0,8,"1"
0,6.9,0.765,0.18,-20.5,-0.221,5.5,345,0.99612,4.53,-0.14,3.9,-1,8,"0"
3,-12.6,1.08,-1.22,1.1,0.043,20,404,0.9927,3,0.5,11.4,-1,9,"1"
0,6.6,0.24,0.33,-66,0.032,8,81,0.99626,3.19,-0.14,9.8,0,7,"1"
3,6.8,0.28,1.25,5,0.065,-216,407,0.94975,4.35,-0.65,19.8,-1,8,"3"
3,-0.7,-0.54,1.82,11.3,0.086,8,313,0.9966,3.07,0.15,9.4,0,7,"1"
5,-0.1,0.59,0.6,-12.9,-0.519,81,276,0.94634,1.77,-0.77,12.1,1,6,"3"
4,28,0.46,0.27,-19.1,0.092,31,33,0.95925,4.12,1.43,11,0,6,"0"
2,7.9,1.33,0.49,10.3,0.017,26,323,1.07587,2.54,0.39,16.6,-1,9,"2"
5,-1.8,0.3,-0.32,8,-0.512,-265,164,1.02878,4.01,0.53,11.2,1,7,"1"
3,4.3,-0.61,0.52,11.1,0.146,-144,140,0.99628,3.07,0.46,5.9,0,7,"1"
4,1.4,0.34,0.78,-84.8,0.04,3,-304,0.99815,3.27,0.29,9.2,0,8,"1"
2,-1.5,0.27,0.42,1.6,0.03,35,319,0.992,4.76,1.84,13.8,-2,8,"2"
3,6,0.36,0.06,1.4,0.066,27,354,0.9934,2.99,-1.43,22.5,0,6,"1"
2,7.7,0.28,0.35,57.5,0.602,31,92,1.00889,3.06,1.34,9.6,-1,8,"1"
2,6.8,0.26,-2.1,9.3,-0.457,54,214,0.98325,3.79,0.77,13.1,-1,7,"0"
4,18.7,0.25,0.31,-21.5,-0.355,-163,494,0.9914,3.67,-0.4,18.9,0,8,"2"
6,8.5,-0.05,0.46,-72.1,0.104,122,164,1.04029,3.12,0.65,12.4,1,11,"4"
2,7,0.21,1.85,10.4,-0.41,15,108,0.95986,2.54,0.5,10.8,-2,8,"3"
4,-17.2,0.4,0.37,8.9,0.053,61,148,0.996,3.16,0.44,9.3,1,8,"2"
4,7.6,1.28,0.36,1.9,0.043,24,111,1.005,5.84,2.05,15.4,0,8,"0"
0,-4.8,1.33,0.28,44.2,-0.286,28,108,0.99486,3.16,1.88,10.4,0,7,"0"
4,6.8,-1.04,0.23,3.3,0.007,198,99,0.9896,1.9,0.4,11.3,0,7,"2"
4,14,0.27,0.22,27.7,0.395,-238,630,0.98875,4.03,0.29,12.3,0,6,"2"
0,6.8,0.64,0.77,-40.5,0.613,14,291,1.0328,4.14,1.63,7.9,-1,7,"0"
0,5.1,1.22,0.32,1.1,-0.069,25,147,1.01884,4.15,2.3,10.2,-1,7,"0"
4,6.1,0.31,0.42,-25.5,0.057,25,148,1.03407,3.16,0.39,9.6,1,7,"3"
0,5.6,0.915,-3.1,2.1,0.041,17,-360,0.99346,3.68,1.97,11.4,0,7,"0"
0,5.5,1.57,0.25,2.3,1.012,7,58,0.99633,3.12,0.97,9.6,0,7,"0"
4,16.3,-0.82,-0.58,11.3,0.026,11,77,1.01508,3.13,4.05,14.8,-1,7,"2"
3,2.8,0.28,1.2,8.5,-0.433,55,248,0.9962,3.65,0.55,4,-1,7,"2"
4,6.1,0.19,0.04,15.6,0.056,75,-105,0.9995,3.58,0.44,15.5,0,7,"2"
0,9.8,-0.38,0.32,2.3,0.325,-247,152,0.96383,3.25,0.36,9.4,0,11,"0"
6,6.5,-1.11,1.15,12.6,-0.159,34,-60,1.03976,3.37,0.68,11.4,1,7,"3"
0,15.5,0.67,0.66,2.2,-0.036,545,68,0.9956,3.57,0.72,9.3,-1,8,"1"
3,16.9,0.88,1.95,-26.5,0.039,20,167,1.03844,3.44,0.43,8.4,0,10,"1"
4,7.8,-0.98,0.24,7.7,0.047,-52,70,1.00503,2.94,0.31,9.6,0,8,"1"
2,6.5,-0.35,1.79,82.8,0.044,92,-139,0.96172,2.81,-2.07,13.3,-2,8,"2"
7,5.4,0.97,2.38,-108.8,0.026,29,204,1.05951,3.26,0.77,8.6,1,6,"3"
0,16.8,0.27,0.65,32.9,0.091,-56,-266,1.00103,3.28,-1.3,11.9,0,10,"0"
3,7.6,0.31,0.26,16.3,0.073,40,-24,0.94729,0.86,0.31,9.8,0,8,"1"
4,17,-0.35,0.23,6.3,0.051,35,-19,0.9963,3.36,-1.05,10,0,8,"2"
5,-1.2,0.3,0.42,2.2,0.036,28,128,1.01466,2.55,-2.86,8.7,1,7,"4"
2,6.5,-0.97,0.81,1.2,0.816,272,412,0.9936,4.09,-0.34,5.5,-1,8,"0"
4,5.2,0.28,1.76,-4,0.141,-150,241,0.95921,3.21,-0.16,8.4,1,7,"2"
3,-9.5,0.195,1.28,33,-0.457,37,473,0.97849,3,-1.26,10.9,-1,7,"0"
5,4.1,0.3,0.62,12.3,0.028,22,-81,0.99314,1.73,0.38,7.1,1,7,"1"
