"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY"
"0",0,0,43,3,0,0,"No",0,"Yes","Female","High School","Student",62,"Private",12410,10,"SUV","No",0,0,"Yes",0,1,"Rural"
"0",0,0,54,0,15,92261,"No",282708,"Yes","Male","Bachelors","Professional",55,"Private",12620,1,"Minivan","Yes",0,0,"Yes",1,8,"Urban"
"0",0,0,47,0,11,68061,"No",209610,"Yes","Male","Bachelors","Professional",35,"Commercial",16580,9,"Van","Yes",8085,4,"Yes",6,13,"Urban"
"0",0,0,37,0,13,69083,"No",0,"No","Female","Bachelors","Blue Collar",39,"Commercial",27200,1,"Minivan","No",0,0,"Yes",2,14,"Rural"
"0",0,0,35,1,15,116733,"No",349837,"Yes","Male","Bachelors","Manager",49,"Commercial",16670,6,"Van","Yes",10623,1,"Yes",1,1,"Urban"
"0",0,0,57,0,10,297435,"No",611328,"Yes","Male","PhD","Doctor",40,"Commercial",34050,1,"Panel Truck","Yes",6581,2,"Yes",5,10,"Urban"
"0",0,0,61,0,12,66433,"No",249869,"No","Female","PhD","Doctor",10,"Private",19040,1,"Sports Car","No",0,0,"Yes",1,16,"Urban"
"0",0,0,47,0,0,0,"No",91949,"No","Male","PhD","Home Maker",52,"Private",6200,7,"Pickup","No",0,0,"Yes",0,20,"Urban"
"0",0,0,40,0,6,40651,"No",200910,"Yes","Female","<High School","Clerical",49,"Private",18610,4,"Minivan","No",0,0,"Yes",0,6,"Urban"
"0",0,0,39,3,13,164047,"Yes",421956,"No","Female","PhD","Manager",16,"Private",39520,7,"Van","No",0,0,"Yes",0,13,"Urban"
"0",0,0,52,0,9,68992,"No",216986,"No","Female","Bachelors","Blue Collar",36,"Commercial",15120,1,"Minivan","No",0,0,"Yes",3,10,"Rural"
"0",0,0,36,0,10,14418,"No",0,"No","Male","<High School","Clerical",37,"Private",17120,1,"Van","Yes",0,0,"Yes",2,8,"Urban"
"1",1030,0,53,0,12,189052,"No",0,"No","Male","PhD","Doctor",31,"Private",12550,3,"Minivan","Yes",2045,4,"Yes",0,1,"Urban"
"0",0,0,33,3,16,9002,"No",0,"Yes","Female","<High School","Student",19,"Commercial",4700,13,"SUV","No",0,0,"Yes",1,1,"Urban"
"0",0,0,45,1,11,51655,"Yes",182945,"No","Female","High School","Blue Collar",52,"Commercial",16210,17,"SUV","No",0,0,"Yes",1,6,"Rural"
"1",2753,1,37,2,0,0,"No",80883,"Yes","Female","Bachelors","Home Maker",26,"Private",7070,1,"Sports Car","No",982,3,"Yes",1,6,"Urban"
"0",0,2,43,3,9,25934,"Yes",0,"No","Female","High School","Clerical",46,"Private",28580,6,"Minivan","No",0,0,"Yes",0,7,"Rural"
"0",0,0,48,0,11,82709,"No",0,"No","Female","Masters","Manager",39,"Commercial",23510,1,"Pickup","No",0,0,"Yes",0,16,"Urban"
"0",0,0,54,0,13,36110,"No",305391,"Yes","Male","Bachelors","Manager",18,"Private",1500,4,"Minivan","No",0,0,"Yes",0,1,"Urban"
"1",943,0,49,0,12,61790,"No",206446,"No","Female","Bachelors","Manager",51,"Private",12580,4,"SUV","No",0,0,"Yes",0,15,"Urban"
"1",6052,0,46,0,0,0,"No",0,"No","Female","PhD","Home Maker",74,"Private",7710,4,"SUV","No",0,0,"Yes",3,17,"Urban"
"0",0,0,34,2,11,18077,"No",104851,"Yes","Female","<High School","Blue Collar",32,"Private",19270,9,"Minivan","No",0,0,"Yes",0,7,"Rural"
"1",5853,0,38,2,14,25570,"Yes",0,"No","Female","High School","Clerical",49,"Private",13200,7,"SUV","No",0,0,"Yes",6,1,"Urban"
"1",6409,0,33,0,0,0,"No",0,"No","Male","<High School","Student",49,"Commercial",25280,3,"Panel Truck","No",0,0,"Yes",0,11,"Urban"
"0",0,0,34,1,10,23571,"Yes",0,"No","Male","High School","Clerical",35,"Commercial",12180,7,"Pickup","Yes",0,0,"Yes",0,7,"Urban"
"0",0,0,45,1,12,37675,"Yes",148826,"No","Female","High School","Clerical",47,"Private",5270,1,"Sports Car","No",3978,4,"Yes",3,7,"Urban"
"0",0,0,50,0,15,121299,"No",315447,"Yes","Female","<High School","Blue Collar",19,"Private",6500,4,"Sports Car","No",0,0,"Yes",1,1,"Urban"
"0",0,0,34,1,12,87295,"No",264318,"Yes","Male","High School","Blue Collar",46,"Commercial",32190,3,"Panel Truck","No",0,0,"Yes",2,1,"Urban"
"0",0,0,44,0,9,98743,"No",234546,"No","Male","Masters","Manager",18,"Commercial",21330,4,"Van","No",5632,3,"Yes",5,18,"Urban"
"0",0,2,43,2,13,25643,"No",125466,"Yes","Male","High School","Blue Collar",30,"Private",12930,4,"Minivan","No",4094,1,"Yes",5,1,"Urban"
"0",0,0,31,4,0,0,"No",87889,"Yes","Male","Masters","Home Maker",66,"Private",7860,6,"SUV","No",1105,2,"Yes",2,15,"Rural"
"1",1254,0,33,2,11,19894,"No",156233,"Yes","Female","High School","Blue Collar",52,"Commercial",6790,10,"Sports Car","No",16816,1,"No",0,7,"Urban"
"1",5200,0,32,2,0,0,"No",0,"Yes","Male","High School","Student",29,"Commercial",11990,1,"Minivan","No",6867,3,"Yes",3,10,"Urban"
"1",4582,0,52,0,11,38442,"No",175653,"No","Female","Bachelors","Blue Collar",25,"Commercial",14880,4,"SUV","No",0,0,"Yes",0,1,"Urban"
"0",0,0,48,0,9,43095,"No",77653,"Yes","Male","High School","Blue Collar",39,"Commercial",10850,6,"Pickup","Yes",7219,3,"Yes",3,1,"Urban"
"0",0,0,45,0,13,278656,"No",0,"No","Male","PhD","Doctor",32,"Private",31310,7,"Minivan","Yes",0,0,"Yes",0,16,"Urban"
"1",6261,2,37,2,9,116092,"Yes",0,"No","Female","Bachelors","Manager",51,"Private",33760,1,"Minivan","No",2491,2,"Yes",7,9,"Urban"
"1",50032.586112,0,42,0,10,17884,"No",171676,"Yes","Male","<High School","Clerical",48,"Private",12600,1,"Minivan","No",0,0,"Yes",3,6,"Urban"
"0",0,0,50,0,11,72930,"No",275761,"No","Female","High School","Blue Collar",71,"Commercial",13790,1,"SUV","No",0,0,"Yes",0,1,"Urban"
"0",0,0,63,0,15,47276,"No",203372,"Yes","Male","Masters","Lawyer",66,"Private",20370,1,"Minivan","Yes",5721,3,"Yes",5,5,"Urban"
"1",843,0,39,0,12,87416,"No",231934,"Yes","Male","Bachelors","Blue Collar",30,"Commercial",18330,1,"Van","No",6690,2,"Yes",0,9,"Urban"
"1",78874.190563,1,57,2,16,119068,"Yes",342788,"No","Male","PhD","Blue Collar",60,"Commercial",37130,6,"Panel Truck","No",7160,4,"Yes",2,12,"Urban"
"1",5745,0,41,0,8,60314,"No",223678,"Yes","Male","Bachelors","Blue Collar",9,"Private",9350,1,"Minivan","Yes",4265,1,"Yes",2,10,"Urban"
"0",0,0,49,0,0,0,"No",124751,"No","Female","Bachelors","Home Maker",63,"Private",8420,7,"SUV","No",3721,2,"Yes",2,12,"Urban"
"1",1187,1,41,1,10,96166,"No",241382,"Yes","Female","Masters","Lawyer",29,"Private",15220,1,"SUV","No",0,0,"No",1,8,"Urban"
"0",0,0,54,0,11,35638,"No",188539,"Yes","Female","PhD","Doctor",34,"Private",12340,1,"Sports Car","No",1278,2,"Yes",0,10,"Urban"
"0",0,0,47,0,10,90802,"No",300604,"Yes","Female","High School","Professional",16,"Private",15280,7,"SUV","No",0,0,"Yes",2,6,"Urban"
"1",7136,0,45,3,0,0,"No",63103,"Yes","Male","<High School","Student",23,"Commercial",7640,1,"Pickup","Yes",0,0,"Yes",0,1,"Urban"
"0",0,0,37,1,14,25346,"No",0,"Yes","Female","<High School","Blue Collar",36,"Private",11790,7,"SUV","No",31255,3,"Yes",4,6,"Urban"
"0",0,0,52,0,12,68564,"No",274122,"Yes","Male","High School","Blue Collar",44,"Commercial",10950,4,"Pickup","Yes",0,0,"Yes",2,11,"Rural"
"0",0,0,40,1,13,42507,"No",146606,"Yes","Female","High School","Blue Collar",35,"Commercial",5500,4,"SUV","No",0,0,"No",0,8,"Rural"
"0",0,0,38,3,12,107958,"Yes",273174,"No","Female","Bachelors","Professional",11,"Private",24270,11,"SUV","No",0,0,"Yes",1,11,"Urban"
"1",3432,0,32,1,0,0,"Yes",0,"No","Female","Bachelors","Student",14,"Private",4750,4,"SUV","No",4074,1,"Yes",9,9,"Urban"
"0",0,1,41,2,13,58963,"No",214655,"Yes","Male","Masters","Lawyer",25,"Private",17310,16,"Van","No",6412,1,"Yes",1,11,"Urban"
"0",0,0,41,0,9,37196,"No",77025,"No","Male","Bachelors","Clerical",34,"Private",14420,7,"Minivan","Yes",7869,4,"Yes",3,11,"Urban"
"0",0,0,25,0,8,118074,"No",353178,"Yes","Male","Bachelors","Professional",26,"Private",15810,6,"Minivan","Yes",0,0,"No",2,10,"Urban"
"1",4004,1,43,3,15,122806,"Yes",0,"No","Female","Bachelors","Blue Collar",19,"Commercial",18080,1,"SUV","No",1784,1,"Yes",4,14,"Urban"
"0",0,0,42,0,12,131050,"No",382673,"No","Male","PhD","Manager",30,"Commercial",23300,6,"Panel Truck","Yes",958,1,"Yes",3,14,"Urban"
"0",0,0,56,0,0,0,"No",134398,"Yes","Female","Bachelors","Home Maker",39,"Private",13130,6,"Sports Car","No",0,0,"Yes",1,13,"Rural"
"0",0,1,39,3,14,41376,"No",176065,"Yes","Female","High School","Clerical",58,"Private",21390,11,"SUV","No",2743,2,"Yes",4,5,"Urban"
"0",0,0,49,0,11,121398,"No",331885,"Yes","Female","PhD","Manager",27,"Private",18560,6,"SUV","No",0,0,"Yes",5,18,"Urban"
"0",0,0,50,0,11,47902,"No",0,"No","Female","Bachelors","Manager",38,"Private",21830,4,"Pickup","No",1116,1,"Yes",4,7,"Urban"
"0",0,0,57,0,9,37047,"No",161286,"Yes","Female","High School","Student",43,"Commercial",19510,1,"Sports Car","No",4630,1,"Yes",4,1,"Urban"
"0",0,0,23,1,9,956,"Yes",56000,"No","Male","<High School","Student",21,"Private",3870,1,"Minivan","Yes",9822,2,"Yes",1,8,"Urban"
"0",0,0,33,1,12,51179,"No",221920,"Yes","Male","Bachelors","Clerical",5,"Commercial",19050,4,"Van","No",0,0,"Yes",0,9,"Rural"
"0",0,0,36,3,10,29033,"No",181744,"Yes","Female","High School","Clerical",29,"Private",29960,4,"Pickup","No",7867,1,"Yes",5,1,"Urban"
"1",6571,0,41,0,9,173557,"No",450715,"No","Male","Masters","Professional",34,"Commercial",26570,1,"Panel Truck","Yes",0,0,"Yes",0,15,"Urban"
"0",0,0,46,0,13,30226,"No",114879,"No","Male","<High School","Clerical",45,"Commercial",6100,14,"Pickup","Yes",0,0,"Yes",3,5,"Rural"
"1",5016,0,44,0,10,146338,"No",0,"No","Male","Masters","Lawyer",21,"Commercial",22620,1,"Panel Truck","No",37211,3,"No",3,10,"Urban"
"1",1428,0,43,0,10,49729,"No",211046,"No","Female","Bachelors","Professional",49,"Private",13760,4,"SUV","No",0,0,"Yes",0,8,"Urban"
"1",3535,0,36,0,11,158,"No",0,"Yes","Male","High School","Student",33,"Commercial",10510,6,"Pickup","Yes",38190,2,"No",7,12,"Urban"
"1",2572,0,46,0,13,9494,"No",0,"No","Female","<High School","Home Maker",38,"Private",2450,5,"Sports Car","No",0,0,"Yes",0,1,"Urban"
"1",52489.751433,1,58,2,16,108047,"No",261777,"Yes","Female","Bachelors","Professional",29,"Private",18100,1,"SUV","No",4646,2,"Yes",3,10,"Urban"
"0",0,1,40,2,10,55395,"Yes",194491,"No","Female","<High School","Clerical",45,"Private",28910,8,"Minivan","No",0,0,"No",0,1,"Rural"
"0",0,0,39,1,13,91164,"No",258261,"Yes","Male","Bachelors","Manager",46,"Private",14680,6,"Minivan","No",0,0,"Yes",1,10,"Urban"
"1",3897,0,54,0,11,63027,"No",0,"No","Male","Masters","Lawyer",52,"Private",7650,1,"Pickup","Yes",6927,2,"Yes",0,15,"Urban"
"0",0,0,43,0,10,16717,"No",0,"No","Female","<High School","Clerical",50,"Private",17640,4,"SUV","No",0,0,"Yes",3,1,"Rural"
"0",0,0,51,0,7,94082,"No",255867,"Yes","Male","Bachelors","Manager",57,"Private",15140,9,"Minivan","Yes",0,0,"Yes",2,9,"Urban"
"0",0,0,46,0,10,67938,"No",235842,"Yes","Female","PhD","Lawyer",48,"Private",13690,1,"SUV","No",4656,4,"Yes",0,13,"Urban"
"1",29865.051879,1,41,4,8,175783,"Yes",0,"No","Female","PhD","Blue Collar",46,"Commercial",21520,11,"Pickup","No",4082,2,"Yes",4,17,"Urban"
"0",0,0,60,0,0,0,"No",146261,"Yes","Female","Bachelors","Home Maker",45,"Private",23800,3,"Sports Car","No",6223,1,"Yes",5,12,"Urban"
"0",0,0,51,0,8,25152,"No",0,"No","Female","Masters","Manager",51,"Private",22480,6,"Pickup","No",0,0,"Yes",3,16,"Urban"
"0",0,0,47,0,13,171348,"No",414733,"Yes","Female","Masters","Professional",50,"Commercial",37170,6,"Van","No",0,0,"Yes",1,15,"Rural"
"0",0,0,49,0,12,66972,"No",0,"No","Male","High School","Professional",17,"Private",24760,10,"Minivan","Yes",6813,5,"Yes",0,8,"Urban"
"0",0,0,35,0,14,84401,"No",172856,"Yes","Male","Bachelors","Manager",10,"Commercial",21950,1,"Van","No",0,0,"Yes",0,10,"Urban"
"0",0,0,46,0,11,56467,"No",0,"No","Female","Bachelors","Manager",37,"Private",12710,4,"SUV","No",0,0,"Yes",0,12,"Urban"
"0",0,0,51,0,13,43406,"No",151929,"Yes","Female","<High School","Blue Collar",37,"Private",13780,7,"SUV","No",0,0,"Yes",0,1,"Rural"
"0",0,0,49,0,13,94072,"No",251912,"Yes","Female","Masters","Lawyer",8,"Private",6810,3,"SUV","No",0,0,"Yes",1,4,"Urban"
"0",0,2,41,3,14,56820,"No",176631,"Yes","Male","High School","Blue Collar",56,"Commercial",11280,10,"Pickup","Yes",0,0,"Yes",0,6,"Urban"
"1",2413,1,38,3,14,82527,"Yes",0,"No","Male","Bachelors","Blue Collar",36,"Commercial",22560,4,"Panel Truck","No",0,0,"No",2,10,"Urban"
"0",0,0,51,0,15,85317,"No",0,"No","Male","Masters","Lawyer",40,"Private",1500,3,"Minivan","Yes",0,0,"Yes",0,1,"Rural"
"0",0,0,63,1,16,70931,"No",236296,"Yes","Male","Masters","Lawyer",58,"Private",24590,9,"Minivan","Yes",0,0,"Yes",2,15,"Urban"
"0",0,1,38,4,12,2149,"No",72889,"Yes","Female","<High School","Home Maker",35,"Private",22690,10,"Pickup","No",0,0,"Yes",2,1,"Urban"
"0",0,0,30,4,13,2519,"No",0,"Yes","Male","High School","Student",52,"Commercial",30810,6,"Panel Truck","Yes",2630,2,"Yes",2,9,"Urban"
"1",2365,0,57,0,9,97059,"No",311131,"Yes","Female","High School","Professional",30,"Private",15050,6,"SUV","No",6713,3,"Yes",0,1,"Rural"
"1",2418,0,45,0,11,125058,"No",0,"No","Male","PhD","Blue Collar",33,"Commercial",18510,1,"Van","Yes",0,0,"No",0,8,"Urban"
"0",0,1,37,1,0,0,"Yes",0,"No","Female","High School","Student",59,"Commercial",16590,1,"SUV","No",1234,2,"Yes",3,7,"Rural"
"0",0,0,54,0,7,170110,"No",438186,"No","Male","PhD","Blue Collar",42,"Commercial",25040,6,"Panel Truck","Yes",0,0,"Yes",3,22,"Urban"
"0",0,0,42,1,11,200928,"No",513817,"Yes","Male","PhD","Manager",25,"Private",18090,5,"Minivan","No",0,0,"Yes",0,14,"Urban"
"0",0,0,48,0,12,88392,"No",237486,"Yes","Male","Masters","Manager",24,"Commercial",30630,4,"Panel Truck","No",0,0,"Yes",0,17,"Urban"
"0",0,1,38,4,16,18348,"No",92593,"Yes","Female","<High School","Blue Collar",18,"Private",7130,10,"SUV","No",0,0,"Yes",3,1,"Rural"
"0",0,0,50,0,17,81293,"No",255251,"Yes","Male","Bachelors","Manager",51,"Private",14630,5,"Minivan","No",2575,3,"Yes",0,9,"Urban"
"0",0,0,56,0,9,29401,"No",195993,"Yes","Female","High School","Clerical",43,"Private",18350,14,"SUV","No",0,0,"Yes",0,6,"Rural"
"0",0,0,52,0,10,100501,"No",0,"No","Male","Bachelors","Blue Collar",36,"Commercial",16750,1,"Van","Yes",0,0,"Yes",0,10,"Rural"
"0",0,0,40,1,14,62502,"No",201110,"Yes","Male","Bachelors","Professional",31,"Commercial",23590,1,"Panel Truck","Yes",0,0,"Yes",0,11,"Rural"
"0",0,0,49,0,0,0,"No",0,"Yes","Male","High School","Student",28,"Private",8870,6,"Minivan","No",0,0,"Yes",0,1,"Rural"
"0",0,0,57,1,8,134899,"No",427952,"Yes","Male","PhD","Doctor",28,"Commercial",18510,6,"Van","Yes",0,0,"Yes",0,15,"Urban"
"1",3918,0,60,0,13,128275,"No",0,"No","Male","PhD","Doctor",33,"Private",14330,10,"Minivan","No",3977,3,"Yes",4,13,"Urban"
"1",3421,0,40,2,14,50401,"Yes",149910,"No","Female","High School","Clerical",5,"Private",1500,6,"SUV","No",0,0,"Yes",3,7,"Urban"
"0",0,0,60,0,14,87355,"No",286924,"Yes","Female","PhD","Doctor",9,"Private",24050,1,"Minivan","No",0,0,"Yes",3,13,"Urban"
"0",0,0,37,2,9,591,"No",0,"Yes","Female","<High School","Student",42,"Private",11370,1,"Sports Car","No",0,0,"Yes",4,5,"Rural"
"0",0,0,51,0,14,117742,"No",305361,"Yes","Male","Masters","Lawyer",23,"Private",1500,10,"Minivan","Yes",0,0,"Yes",0,16,"Urban"
"0",0,0,39,0,0,0,"No",0,"Yes","Female","<High School","Student",79,"Private",5600,1,"Sports Car","No",4697,1,"Yes",0,1,"Urban"
"1",18139.393437,0,48,0,11,65240,"No",189120,"No","Female","High School","Blue Collar",5,"Commercial",12040,7,"Sports Car","No",5396,1,"Yes",3,1,"Urban"
"0",0,0,39,0,13,134460,"No",0,"No","Female","PhD","Manager",33,"Private",7350,1,"SUV","No",1650,2,"Yes",4,17,"Urban"
"0",0,0,60,0,9,100207,"No",320199,"No","Male","Bachelors","Manager",34,"Private",1500,10,"Minivan","No",15403,2,"Yes",0,11,"Urban"
"0",0,0,41,2,9,71600,"Yes",214130,"No","Female","Bachelors","Professional",35,"Private",14910,4,"SUV","No",0,0,"Yes",4,5,"Rural"
"0",0,0,58,0,12,69194,"No",271781,"Yes","Male","Bachelors","Professional",30,"Private",20490,7,"Minivan","No",0,0,"Yes",0,9,"Rural"
"0",0,0,43,2,10,49834,"No",189056,"Yes","Female","High School","Professional",22,"Private",10780,1,"Sports Car","No",3534,3,"Yes",8,1,"Urban"
"1",5984,0,36,3,19,34658,"No",191264,"Yes","Female","High School","Blue Collar",25,"Commercial",8290,6,"SUV","No",30192,1,"No",7,1,"Urban"
"0",0,0,56,0,9,178807,"No",451332,"Yes","Female","Bachelors","Professional",53,"Private",33140,1,"Van","No",2925,2,"Yes",0,5,"Urban"
"0",0,0,29,4,11,22698,"Yes",0,"No","Female","High School","Clerical",30,"Private",20120,1,"Pickup","No",0,0,"No",1,1,"Rural"
"0",0,0,37,0,7,125314,"No",0,"No","Male","Bachelors","Manager",24,"Commercial",17730,9,"Van","Yes",0,0,"Yes",4,1,"Urban"
"0",0,0,40,0,9,64032,"No",0,"No","Male","Masters","Lawyer",43,"Private",15390,1,"Minivan","Yes",0,0,"Yes",0,5,"Urban"
"0",0,0,37,0,9,62409,"No",217421,"No","Female","High School","Blue Collar",55,"Commercial",11440,10,"SUV","No",0,0,"No",1,1,"Rural"
"1",8116,0,58,0,6,57454,"No",0,"No","Male","<High School","Blue Collar",27,"Commercial",7300,1,"Pickup","Yes",34123,2,"No",0,7,"Urban"
"1",2375,0,33,1,8,32708,"Yes",0,"No","Male","High School","Student",56,"Commercial",31040,1,"Panel Truck","No",7343,2,"Yes",4,1,"Urban"
"0",0,2,46,0,9,19139,"No",123576,"Yes","Male","<High School","Clerical",27,"Private",17200,4,"Minivan","No",0,0,"No",1,1,"Rural"
"1",3621,0,30,0,9,34581,"No",0,"No","Female","<High School","Blue Collar",51,"Private",16110,1,"Minivan","No",3062,1,"Yes",1,1,"Urban"
"1",3769,2,45,2,12,30085,"No",128194,"Yes","Male","<High School","Clerical",44,"Commercial",7200,4,"Pickup","No",0,0,"No",3,8,"Urban"
"0",0,0,44,0,0,0,"No",104490,"Yes","Female","Bachelors","Home Maker",28,"Private",14190,4,"Sports Car","No",35430,2,"No",2,8,"Urban"
"0",0,1,53,1,11,63593,"Yes",0,"No","Female","Bachelors","Blue Collar",39,"Commercial",23410,13,"Pickup","No",0,0,"Yes",0,10,"Rural"
"1",2027,0,42,0,15,73551,"No",0,"No","Female","Masters","Lawyer",33,"Private",13060,1,"Minivan","No",23213,2,"No",4,8,"Urban"
"0",0,0,53,0,15,75184,"No",268417,"Yes","Female","Bachelors","Manager",11,"Commercial",25540,1,"Pickup","No",1037,1,"Yes",2,10,"Urban"
"0",0,0,51,0,10,205354,"No",0,"No","Male","PhD","Doctor",32,"Private",22040,3,"Van","No",1305,4,"Yes",0,18,"Urban"
"0",0,0,32,1,5,68288,"No",256646,"Yes","Female","PhD","Manager",25,"Private",5790,1,"Sports Car","No",0,0,"Yes",0,10,"Urban"
"1",2908,1,41,2,14,290846,"No",682634,"Yes","Female","Masters","Manager",41,"Commercial",43280,6,"Panel Truck","No",4422,2,"Yes",0,18,"Urban"
"0",0,1,40,2,13,48187,"No",136205,"Yes","Male","High School","Manager",5,"Private",16930,11,"Minivan","Yes",30944,2,"Yes",3,7,"Urban"
"0",0,0,51,0,14,57775,"No",216780,"Yes","Male","Bachelors","Blue Collar",46,"Commercial",7780,10,"Pickup","No",0,0,"Yes",1,11,"Urban"
"1",6767,0,62,1,0,0,"No",114515,"Yes","Female","High School","Home Maker",39,"Private",11060,9,"Sports Car","No",0,0,"Yes",1,1,"Urban"
"0",0,0,46,0,14,31834,"No",0,"No","Female","<High School","Clerical",68,"Private",28190,6,"SUV","No",0,0,"Yes",0,1,"Urban"
"0",0,0,39,0,11,6929,"No",79415,"Yes","Female","<High School","Student",42,"Private",6090,6,"SUV","No",0,0,"Yes",0,5,"Rural"
"0",0,0,69,0,12,60965,"No",231014,"Yes","Female","Masters","Lawyer",13,"Private",17200,6,"SUV","No",0,0,"Yes",3,20,"Urban"
"1",5509,0,54,0,12,9123,"No",120711,"Yes","Male","High School","Student",20,"Private",3320,6,"Minivan","Yes",7499,2,"Yes",0,7,"Urban"
"1",2490,0,53,0,0,0,"No",0,"No","Male","High School","Student",24,"Private",17190,6,"Van","Yes",0,0,"Yes",1,1,"Urban"
"0",0,0,52,0,15,37049,"No",196411,"Yes","Female","High School","Blue Collar",21,"Commercial",28390,10,"SUV","No",0,0,"Yes",0,9,"Rural"
"0",0,0,42,4,14,22225,"Yes",103267,"No","Male","<High School","Clerical",31,"Private",18780,11,"SUV","No",0,0,"Yes",0,1,"Rural"
"0",0,0,44,2,10,152787,"Yes",398731,"No","Female","PhD","Doctor",36,"Private",23940,10,"Minivan","No",0,0,"Yes",1,18,"Urban"
"0",0,1,45,1,14,26156,"No",179165,"Yes","Female","Bachelors","Professional",48,"Private",11810,1,"Minivan","No",0,0,"Yes",5,10,"Urban"
"0",0,0,55,0,5,60745,"No",233583,"Yes","Male","Bachelors","Manager",15,"Private",15320,7,"Minivan","Yes",0,0,"Yes",0,14,"Urban"
"0",0,0,40,0,9,64032,"No",0,"No","Male","Masters","Lawyer",25,"Private",7900,6,"Pickup","Yes",0,0,"Yes",0,16,"Urban"
"1",7786,0,34,0,8,14194,"No",87034,"No","Female","<High School","Clerical",13,"Private",2920,4,"Sports Car","No",24767,3,"No",2,10,"Urban"
"1",3760,0,48,0,10,123223,"No",0,"No","Male","Masters","Lawyer",34,"Commercial",24380,7,"Panel Truck","Yes",3233,3,"Yes",0,11,"Urban"
"0",0,0,39,0,11,140275,"No",385708,"Yes","Male","Masters","Manager",9,"Commercial",23170,1,"Panel Truck","Yes",0,0,"Yes",0,11,"Urban"
"0",0,0,53,0,13,17424,"No",0,"Yes","Male","Bachelors","Student",39,"Commercial",15200,1,"Minivan","Yes",0,0,"Yes",0,1,"Rural"
"0",0,0,48,0,11,53350,"No",220481,"Yes","Male","High School","Manager",5,"Private",1500,4,"Minivan","No",0,0,"Yes",1,7,"Urban"
"1",1869,0,49,0,0,0,"No",87080,"Yes","Male","High School","Student",69,"Commercial",6400,1,"Pickup","Yes",5032,3,"Yes",7,1,"Urban"
"0",0,0,28,3,9,94863,"Yes",269454,"No","Female","Bachelors","Professional",5,"Private",13790,4,"Pickup","No",0,0,"Yes",4,4,"Urban"
"1",4193,0,48,0,12,59146,"No",239920,"No","Female","Masters","Lawyer",45,"Private",20360,6,"SUV","No",6710,1,"Yes",0,16,"Urban"
"1",28706.339889,0,58,4,16,78397,"Yes",0,"No","Female","Masters","Lawyer",37,"Private",20790,7,"Minivan","No",0,0,"Yes",2,18,"Urban"
"0",0,0,34,3,16,165026,"No",413525,"Yes","Female","Masters","Manager",29,"Private",20100,1,"Minivan","No",0,0,"No",0,17,"Urban"
"0",0,3,42,3,6,19502,"No",112001,"Yes","Female","<High School","Blue Collar",30,"Commercial",17680,1,"Minivan","No",4352,2,"Yes",6,1,"Urban"
"1",1682.1945348,0,34,3,14,54208,"No",194465,"Yes","Male","Bachelors","Professional",49,"Private",17200,1,"Van","No",0,0,"Yes",4,1,"Urban"
"0",0,0,46,0,9,99087,"No",298048,"No","Female","Bachelors","Professional",28,"Private",6100,10,"Sports Car","No",0,0,"Yes",2,8,"Rural"
"0",0,0,42,0,12,109098,"No",268393,"Yes","Female","High School","Blue Collar",44,"Commercial",1500,4,"SUV","No",1015,2,"Yes",0,4,"Urban"
"0",0,0,42,0,8,52463,"No",164710,"Yes","Male","High School","Blue Collar",18,"Commercial",34890,8,"Panel Truck","No",9058,2,"Yes",5,11,"Urban"
"0",0,0,54,0,12,93400,"No",317614,"Yes","Male","High School","Blue Collar",26,"Commercial",16240,6,"Van","Yes",9866,1,"Yes",0,1,"Urban"
"0",0,0,47,0,6,44963,"No",160317,"Yes","Male","Masters","Lawyer",33,"Private",11610,5,"Minivan","Yes",0,0,"Yes",5,14,"Rural"
"0",0,1,41,1,12,117352,"Yes",0,"No","Male","Bachelors","Blue Collar",74,"Commercial",24050,1,"Panel Truck","Yes",0,0,"Yes",0,8,"Rural"
