"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","PARENT1","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","INCOME_THOU","HOME_VAL_THOU"
"0",0,0,41,2,11,"0","1","Male","<High School","Clerical",47,"Private",18800,1,"Van","1",0,0,"1",0,1,"0",12.285,206.738
"0",0,0,47,0,11,"0","1","Female","PhD","Professional",12,"Commercial",29620,11,"Pickup","0",10321,1,"0",4,17,"1",125.125,335.46
"0",0,0,66,0,13,"0","1","Female","PhD","Manager",36,"Private",1500,7,"Sports Car","0",0,0,"0",1,16,"1",92.929,290.836
"0",0,0,45,0,12,"0","0","Male","Masters","Lawyer",33,"Private",19920,6,"Van","0",0,0,"0",0,11,"0",139.239,342.461
"0",0,0,53,0,11,"0","1","Female","Bachelors","Professional",17,"Commercial",27060,6,"Pickup","0",15315,2,"1",4,11,"1",42.478,160.747
"1",3361,0,47,0,10,"0","0","Male","<High School","Blue Collar",5,"Commercial",20110,1,"Van","0",1455,3,"1",0,1,"1",52.412,0
"0",0,0,47,0,9,"0","1","Male","Masters","Manager",54,"Commercial",9210,6,"Pickup","0",0,0,"0",0,17,"1",185.37,424.118
"0",0,0,25,0,0,"0","1","Male","High School","Student",37,"Private",4000,1,"Minivan","1",4920,1,"0",3,1,"0",0,0
"0",0,1,45,2,14,"0","1","Female","Masters","Lawyer",47,"Private",15300,4,"Minivan","0",26455,1,"0",5,19,"1",107.663,389.586
"0",0,0,43,2,14,"1","0","Male","<High School","Blue Collar",34,"Private",21920,1,"Van","0",3381,2,"0",0,1,"1",82.939,0
"0",0,0,36,0,11,"0","1","Male","Masters","Lawyer",39,"Private",6100,6,"Minivan","1",0,0,"1",0,11,"1",84.674,278.852
"0",0,0,30,0,8,"0","0","Female","Masters","Manager",31,"Private",11280,9,"SUV","0",3776,1,"0",2,14,"1",57.411,150.044
"0",0,0,49,0,0,"0","0","Male","High School","Student",20,"Commercial",24860,10,"Panel Truck","1",0,0,"0",1,1,"0",37.506,0
"0",0,0,40,3,13,"0","1","Male","<High School","Blue Collar",55,"Commercial",11610,7,"Pickup","1",0,0,"0",0,1,"0",38.463,164.112
"1",6857,0,28,1,13,"0","1","Female","High School","Blue Collar",29,"Commercial",8710,6,"SUV","0",8935,2,"0",0,1,"1",44.077,170.598
"1",5499,0,39,0,11,"0","0","Female","<High School","Clerical",29,"Private",5400,6,"Sports Car","0",4031,1,"0",4,6,"1",23.919,0
"1",42522.907607,0,46,0,14,"0","1","Female","Bachelors","Blue Collar",47,"Commercial",30070,7,"Sports Car","0",5008,1,"0",5,9,"1",31.276,129.12
"0",0,1,38,2,14,"0","1","Female","Bachelors","Blue Collar",28,"Commercial",13800,3,"SUV","0",10851,2,"0",0,10,"1",83.937,234.151
"1",2394,0,31,3,0,"1","0","Female","High School","Student",27,"Commercial",10890,1,"SUV","0",4044,2,"0",0,9,"1",26.606,0
"0",0,0,36,0,11,"0","1","Male","Bachelors","Blue Collar",31,"Commercial",14080,1,"Minivan","1",7419,1,"0",3,13,"1",78.379,240.848
"0",0,1,40,2,14,"1","0","Female","High School","Blue Collar",22,"Commercial",12400,4,"SUV","0",7947,3,"0",6,1,"0",55.172,0
"0",0,0,51,0,15,"0","0","Male","Bachelors","Professional",42,"Commercial",24630,3,"Panel Truck","0",6125,2,"0",0,8,"1",65.245,242.164
"0",0,0,38,0,10,"0","1","Male","Bachelors","Clerical",38,"Commercial",8770,7,"Pickup","1",0,0,"0",4,14,"0",34.734,138.91
"0",0,0,53,0,15,"0","1","Male","Bachelors","Professional",16,"Private",26870,6,"Minivan","0",0,0,"0",0,1,"1",107.636,333.896
"0",0,0,45,0,11,"0","0","Female","High School","Blue Collar",27,"Private",14580,1,"SUV","0",0,0,"1",1,7,"0",87.038,0
"0",0,0,37,0,9,"0","0","Female","Masters","Manager",15,"Private",8520,1,"SUV","0",0,0,"0",0,14,"1",102.272,0
"1",4566,0,16,0,7,"0","0","Male","Bachelors","Blue Collar",24,"Commercial",14980,4,"Minivan","0",0,0,"0",0,6,"1",49.522,155.03
"0",0,0,52,0,12,"0","0","Female","PhD","Lawyer",19,"Private",6700,4,"Sports Car","0",0,0,"0",0,11,"1",188.148,0
"0",0,0,31,2,14,"0","1","Female","PhD","Lawyer",46,"Private",14300,1,"Minivan","0",0,0,"0",1,11,"1",137.663,303.237
"0",0,3,41,4,14,"0","1","Male","High School","Clerical",39,"Commercial",22480,10,"Van","0",3856,4,"0",2,1,"1",29.895,173.177
"0",0,0,48,0,11,"0","0","Female","High School","Blue Collar",50,"Commercial",31500,4,"SUV","0",0,0,"0",0,9,"0",45.534,0
"1",1037,0,54,0,0,"0","0","Male","Bachelors","Home Maker",26,"Commercial",11020,1,"Pickup","1",0,0,"1",1,7,"1",0,111.556
"1",4398,1,41,2,6,"1","0","Female","Bachelors","Blue Collar",25,"Commercial",24980,1,"Pickup","0",10023,2,"0",2,9,"1",52.942,0
"0",0,0,51,0,15,"0","1","Male","High School","Clerical",25,"Commercial",23860,7,"Panel Truck","0",0,0,"0",0,1,"0",23.772,159.235
"0",0,2,61,2,16,"1","0","Female","PhD","Home Maker",45,"Private",8470,6,"Sports Car","0",0,0,"0",3,12,"0",8.559,0
"0",0,2,41,2,14,"0","1","Female","High School","Blue Collar",45,"Private",18280,1,"Minivan","0",1288,3,"0",4,11,"1",89.892,276.692
"1",4226,0,39,0,0,"0","1","Female","High School","Student",55,"Commercial",5400,5,"Sports Car","0",27973,3,"1",6,8,"1",0,0
"1",1645,1,37,1,12,"0","1","Female","High School","Blue Collar",13,"Commercial",20850,4,"Pickup","0",0,0,"0",3,9,"1",23.048,132.852
"1",5301,0,34,4,13,"0","1","Female","High School","Blue Collar",34,"Commercial",13360,1,"SUV","0",4470,4,"0",0,1,"1",54.488,216.444
"0",0,0,38,3,12,"1","0","Female","Bachelors","Professional",11,"Private",16430,6,"Minivan","0",6825,1,"0",0,8,"1",107.958,140.264
"1",6389,0,44,0,12,"0","1","Male","Bachelors","Clerical",33,"Private",12250,6,"Minivan","1",0,0,"0",0,8,"1",40.711,128.97
"1",5377,1,45,2,7,"1","0","Female","Bachelors","Professional",10,"Private",28840,10,"Pickup","0",0,0,"0",0,13,"0",26.681,166.588
"1",3065,0,41,0,6,"0","0","Male","<High School","Blue Collar",30,"Private",6550,4,"Pickup","0",0,0,"0",0,1,"1",9.536,0
"0",0,0,50,0,14,"0","1","Male","Bachelors","Blue Collar",40,"Commercial",16130,3,"Minivan","0",0,0,"0",0,9,"1",96.299,273.212
"0",0,0,37,0,8,"0","0","Male","High School","Blue Collar",29,"Commercial",15730,9,"Minivan","1",0,0,"0",0,10,"1",57.892,169.651
"1",32363.241752,0,68,0,10,"0","0","Male","Masters","Lawyer",47,"Private",15980,4,"SUV","0",0,0,"0",0,15,"0",76.821,0
"0",0,1,39,2,14,"0","1","Male","Masters","Manager",21,"Commercial",25650,11,"Panel Truck","1",0,0,"0",0,5,"1",58.154,205.76
"0",0,1,45,3,11,"0","1","Female","High School","Clerical",37,"Private",24120,1,"Pickup","0",0,0,"0",3,5,"0",22.679,163.845
"1",4966,0,35,1,9,"1","0","Male","High School","Blue Collar",34,"Commercial",12720,10,"Minivan","0",0,0,"0",0,4,"1",77.179,0
"0",0,0,52,0,14,"0","1","Male","High School","Professional",41,"Commercial",8430,4,"Pickup","1",0,0,"0",2,8,"1",57.134,215.748
"0",0,0,30,4,14,"0","1","Female","Bachelors","Clerical",16,"Private",6810,9,"SUV","0",36267,1,"0",0,13,"1",53.14,138.76
"0",0,0,51,0,12,"0","0","Female","<High School","Blue Collar",14,"Private",3050,10,"SUV","0",0,0,"0",0,1,"0",15.542,0
"1",1098,0,59,2,0,"0","1","Male","Bachelors","Student",45,"Commercial",7400,3,"Pickup","1",3903,4,"0",3,11,"1",12.259,119.473
"0",0,0,52,0,13,"0","0","Female","High School","Home Maker",45,"Private",19420,1,"Minivan","0",0,0,"0",0,5,"0",0.605,0
"0",0,0,32,2,10,"0","1","Female","High School","Blue Collar",47,"Private",9490,1,"Sports Car","0",0,0,"0",0,1,"1",47.95,187.841
"1",3591,0,54,0,12,"0","0","Male","PhD","Doctor",20,"Private",17350,1,"Van","1",0,0,"0",0,16,"1",64.423,216.645
"0",0,0,56,0,15,"0","1","Female","Masters","Lawyer",36,"Private",23980,16,"Pickup","0",0,0,"1",4,11,"1",126.7,316.939
"1",14833.614904,0,49,0,13,"0","1","Male","<High School","Clerical",31,"Commercial",9260,1,"Pickup","0",39892,3,"1",6,1,"1",28.592,183.206
"0",0,2,43,2,14,"0","1","Female","Bachelors","Manager",29,"Private",11130,10,"SUV","0",5311,2,"0",7,9,"1",70.029,210.17
"0",0,0,52,0,16,"0","1","Male","Bachelors","Blue Collar",61,"Commercial",15810,17,"Minivan","0",5171,2,"0",0,1,"0",65.268,288.825
"1",2389,0,53,0,13,"0","0","Male","Masters","Lawyer",27,"Private",10490,1,"Pickup","0",8424,1,"0",5,11,"1",40.383,203.659
"0",0,0,51,0,9,"0","0","Male","High School","Blue Collar",32,"Commercial",11620,1,"Pickup","0",50701,3,"1",0,1,"1",50.166,187.297
"0",0,0,51,0,14,"0","1","Male","Masters","Lawyer",56,"Private",14740,1,"Minivan","0",5519,1,"0",4,15,"1",121.9,392.573
"1",838,0,26,1,5,"0","1","Female","Bachelors","Clerical",23,"Private",17800,8,"Sports Car","0",5269,1,"0",6,5,"1",49.485,174.53
"0",0,0,52,0,11,"0","1","Female","High School","Clerical",43,"Private",9280,3,"SUV","0",0,0,"0",0,7,"0",25.844,154.309
"0",0,0,42,3,17,"0","1","Female","Bachelors","Clerical",44,"Private",20880,17,"Sports Car","0",8260,2,"0",1,9,"1",32.038,156.632
"1",7463,0,51,0,10,"0","1","Female","Bachelors","Manager",38,"Private",11160,13,"Sports Car","0",0,0,"0",0,6,"1",81.246,231.151
"0",0,0,52,0,8,"0","1","Female","Bachelors","Professional",27,"Private",24160,7,"Minivan","0",0,0,"0",0,5,"1",83.171,292.802
"1",4032,0,27,1,11,"1","0","Male","Masters","Lawyer",33,"Private",32880,6,"Minivan","1",7861,2,"0",0,16,"1",118.87,0
"0",0,0,37,0,10,"0","1","Female","Masters","Professional",29,"Private",19090,7,"Sports Car","0",0,0,"0",0,14,"1",138.854,410.049
"0",0,0,47,0,11,"0","1","Male","Bachelors","Blue Collar",63,"Commercial",10510,4,"Minivan","0",0,0,"0",0,13,"1",69.616,264.84
"0",0,0,40,2,0,"0","1","Female","High School","Home Maker",57,"Private",1500,4,"SUV","0",0,0,"0",2,1,"0",0,0
"0",0,0,41,0,9,"0","1","Female","High School","Professional",31,"Private",28360,6,"SUV","0",0,0,"0",0,9,"1",41.619,185.203
"1",2667,0,47,0,10,"0","0","Female","Masters","Lawyer",23,"Commercial",27530,1,"Pickup","0",0,0,"1",0,14,"1",119.454,0
"0",0,0,46,0,13,"0","1","Male","<High School","Blue Collar",45,"Private",2690,1,"Minivan","1",0,0,"0",0,8,"1",5.015,105.811
"0",0,0,38,2,7,"0","1","Male","Bachelors","Manager",26,"Private",16970,9,"Van","1",0,0,"0",0,13,"1",114.212,249.564
"0",0,0,44,0,12,"0","1","Female","High School","Clerical",27,"Private",10960,6,"Sports Car","0",0,0,"0",0,1,"0",31.526,139.414
"1",5257,0,29,1,11,"1","0","Male","Bachelors","Professional",16,"Commercial",25450,3,"Panel Truck","1",22443,1,"1",0,6,"1",72.438,0
"0",0,0,55,0,13,"0","0","Male","Bachelors","Blue Collar",28,"Private",25700,4,"Minivan","1",7155,1,"0",4,12,"1",30.799,0
"0",0,0,36,1,12,"0","1","Female","<High School","Clerical",25,"Private",8220,1,"Sports Car","0",7194,2,"0",5,3,"0",19.217,120.635
"0",0,0,35,3,0,"0","1","Female","High School","Student",33,"Private",6690,6,"SUV","0",45332,3,"0",5,6,"1",16.92,0
"0",0,0,36,0,7,"0","1","Female","High School","Home Maker",47,"Private",9040,10,"Sports Car","0",4905,1,"0",4,5,"1",39.376,142.985
"1",3501,0,54,0,14,"0","0","Male","Masters","Professional",38,"Commercial",27450,1,"Panel Truck","0",3689,4,"0",5,18,"1",85.444,132.519
"0",0,0,41,0,15,"0","1","Male","High School","Blue Collar",17,"Private",14130,6,"Minivan","1",0,0,"0",0,7,"1",38.601,151.038
"0",0,0,22,2,10,"0","1","Female","Masters","Clerical",14,"Private",8320,4,"SUV","1",0,0,"1",3,5,"1",23.005,81.033
"1",8671,0,42,0,9,"0","1","Female","<High School","Blue Collar",62,"Private",5800,4,"SUV","0",0,0,"0",2,1,"1",44.059,206.758
"0",0,0,43,2,15,"0","1","Male","High School","Clerical",69,"Private",18670,4,"Van","0",0,0,"0",2,1,"0",57.424,240.666
"0",0,0,52,0,11,"0","1","Male","Bachelors","Manager",22,"Commercial",24830,4,"Panel Truck","0",11193,4,"0",4,14,"1",81.008,216.655
"1",5787,0,53,0,13,"0","0","Male","Bachelors","Blue Collar",35,"Commercial",13580,1,"Minivan","1",3668,4,"0",0,11,"1",67.799,227.787
"1",1942,0,43,0,11,"0","1","Male","High School","Clerical",7,"Commercial",9480,4,"Pickup","1",3507,2,"0",1,1,"1",40.791,197.873
"0",0,0,46,0,13,"0","1","Female","PhD","Doctor",47,"Private",21860,13,"SUV","0",23433,2,"0",3,13,"1",109.609,316.291
"0",0,1,41,1,14,"0","1","Female","High School","Professional",38,"Private",18180,13,"Minivan","0",0,0,"0",2,1,"1",57.073,230.87
"0",0,2,41,3,14,"0","1","Female","<High School","Blue Collar",24,"Private",6530,4,"Sports Car","0",0,0,"0",3,1,"1",17.321,109.835
"1",1069,0,35,2,16,"0","1","Female","High School","Clerical",42,"Private",23690,1,"Minivan","0",9633,3,"0",8,1,"1",26.127,150.058
"0",0,2,38,3,15,"0","1","Male","<High School","Blue Collar",38,"Private",9980,6,"Minivan","1",995,2,"0",6,7,"1",15.614,104.999
"0",0,0,50,0,15,"0","0","Male","High School","Blue Collar",52,"Commercial",11600,1,"Minivan","0",0,0,"0",0,1,"0",51.006,182.512
"0",0,1,45,2,16,"0","1","Male","<High School","Blue Collar",39,"Private",7970,6,"Pickup","0",10037,3,"1",5,6,"1",40.39,229.727
"1",16012.261907,2,42,2,17,"0","1","Female","High School","Clerical",35,"Private",10860,3,"SUV","0",7497,1,"0",5,1,"1",51.608,169.843
"0",0,0,55,0,13,"0","0","Female","Bachelors","Blue Collar",33,"Commercial",40750,1,"Van","0",1534,2,"0",0,10,"1",113.7,354.191
"0",0,0,32,0,0,"0","1","Male","<High School","Student",22,"Private",9050,1,"Pickup","0",10152,2,"0",5,1,"1",0,0
"0",0,0,50,0,8,"0","1","Female","Masters","Professional",41,"Private",24790,6,"SUV","0",5398,3,"0",0,15,"0",91.494,282.486
"1",1961.9030683,1,42,1,4,"0","1","Female","Bachelors","Professional",37,"Commercial",25140,4,"Pickup","0",5795,3,"0",3,14,"1",46.436,175.019
"0",0,0,53,0,0,"0","1","Male","Masters","Professional",45,"Private",6800,6,"Minivan","0",0,0,"0",3,24,"1",0,84.982
"1",6931,1,53,1,0,"0","1","Female","<High School","Student",8,"Private",1700,7,"Sports Car","0",4543,2,"0",4,1,"1",0,0
"0",0,0,48,0,11,"0","0","Male","Bachelors","Manager",35,"Private",15240,6,"Minivan","1",0,0,"0",0,11,"1",89.404,288.123
"0",0,1,42,1,14,"0","1","Female","Bachelors","Professional",26,"Private",17050,6,"SUV","0",0,0,"0",0,9,"1",71.417,282.918
"0",0,0,39,0,15,"0","1","Male","High School","Manager",26,"Private",14670,12,"Minivan","1",0,0,"0",2,7,"1",92.702,276.313
"0",0,1,37,1,15,"0","1","Female","Bachelors","Clerical",70,"Private",23120,6,"Sports Car","0",36320,2,"1",4,14,"1",62.894,245.334
"0",0,0,46,0,7,"0","1","Male","PhD","Doctor",21,"Private",21400,1,"Minivan","0",0,0,"0",0,17,"1",152.992,366.152
"0",0,0,41,0,11,"0","1","Male","Masters","Lawyer",38,"Private",10440,4,"Pickup","0",0,0,"0",0,19,"0",85.056,270.894
"0",0,0,34,1,11,"0","1","Male","Masters","Lawyer",46,"Commercial",24350,1,"Panel Truck","0",3210,4,"0",0,11,"1",147.478,400.336
"0",0,0,38,2,11,"1","0","Male","Bachelors","Manager",5,"Commercial",25080,3,"Panel Truck","1",36473,1,"1",7,14,"1",50.978,201.696
"0",0,0,48,0,15,"0","0","Male","Bachelors","Professional",28,"Commercial",31970,4,"Panel Truck","0",0,0,"0",1,11,"0",38.939,155.006
"1",2812,0,50,0,0,"0","1","Female","High School","Home Maker",12,"Private",6500,6,"Sports Car","0",0,0,"0",0,8,"1",0,113.87
"1",2639.2771796,1,48,1,11,"0","1","Female","Masters","Lawyer",55,"Private",6300,4,"Sports Car","0",4596,1,"0",2,20,"1",84.042,263.403
"1",5282,1,36,2,12,"0","1","Male","High School","Clerical",59,"Private",8350,4,"Pickup","0",0,0,"0",0,1,"0",32.474,108.745
"0",0,0,41,0,13,"0","1","Female","High School","Clerical",41,"Private",11810,4,"SUV","0",0,0,"0",1,10,"0",28.38,118.927
"0",0,1,38,2,12,"1","0","Male","<High School","Blue Collar",11,"Commercial",19320,7,"Van","0",0,0,"0",0,1,"0",10.287,0
"0",0,2,42,2,12,"0","1","Female","Masters","Lawyer",13,"Private",5700,6,"SUV","0",27861,2,"0",5,19,"1",108.916,331.946
"0",0,0,55,0,6,"0","1","Female","High School","Blue Collar",31,"Commercial",6400,13,"SUV","0",9009,2,"0",1,8,"1",48.509,210.146
"1",3140,0,49,0,10,"0","0","Female","High School","Blue Collar",22,"Commercial",10770,4,"SUV","0",9230,1,"0",3,7,"1",43.676,0
"1",4090,0,39,0,8,"0","0","Female","PhD","Home Maker",55,"Commercial",25580,16,"Pickup","0",4823,4,"0",6,18,"1",52.589,0
"0",0,0,41,0,7,"0","1","Male","Bachelors","Manager",45,"Private",22510,10,"Minivan","0",0,0,"0",2,10,"1",60.772,204.764
"0",0,0,57,0,12,"0","0","Male","Bachelors","Blue Collar",44,"Commercial",11400,11,"Pickup","1",0,0,"0",3,7,"0",62.238,0
"0",0,0,46,0,8,"0","0","Female","High School","Manager",14,"Private",11140,4,"Sports Car","0",0,0,"0",0,1,"1",46.955,0
"1",2849,0,41,0,9,"0","1","Female","<High School","Blue Collar",29,"Private",8350,1,"Sports Car","0",536,1,"0",0,1,"1",27.521,141.133
"0",0,2,37,2,9,"1","0","Male","Bachelors","Blue Collar",29,"Commercial",7360,1,"Pickup","0",0,0,"0",3,13,"1",58.571,0
"0",0,0,49,0,13,"0","1","Male","Bachelors","Professional",6,"Private",10450,13,"Pickup","0",11054,1,"0",4,13,"1",67.489,221.734
"1",3161,0,48,0,9,"0","1","Female","High School","Clerical",18,"Private",17630,1,"SUV","0",3826,4,"0",2,9,"1",29.928,102.9
"1",3887,2,36,3,9,"1","0","Female","<High School","Home Maker",19,"Private",12510,1,"Pickup","0",0,0,"0",6,1,"1",20.765,0
"0",0,0,51,0,13,"0","1","Female","High School","Professional",5,"Private",7850,6,"Sports Car","0",2219,1,"0",0,1,"1",81.948,308.197
"0",0,0,49,0,10,"0","1","Male","High School","Clerical",48,"Private",18110,1,"Van","1",0,0,"0",1,12,"1",29.998,153.415
"1",2251,0,65,0,15,"0","1","Female","Masters","Home Maker",62,"Private",9390,9,"Sports Car","0",10138,2,"0",1,15,"1",13.88,179.255
"0",0,0,46,0,12,"0","1","Female","Bachelors","Blue Collar",41,"Commercial",6100,6,"SUV","0",8151,2,"0",4,10,"1",128.083,342.166
"1",2536,1,57,2,15,"0","1","Female","Masters","Lawyer",57,"Private",15110,7,"Sports Car","0",3795,3,"0",6,12,"1",79.053,159.061
"0",0,0,43,0,10,"0","1","Male","Masters","Professional",38,"Commercial",20960,11,"Van","0",0,0,"0",1,13,"0",114.966,310.472
"0",0,0,52,0,11,"0","1","Male","Bachelors","Manager",20,"Private",11130,1,"Minivan","0",0,0,"0",1,12,"1",96.339,321.111
"0",0,0,41,2,0,"0","1","Male","High School","Student",43,"Commercial",10950,9,"Pickup","1",1050,3,"0",0,1,"0",0,0
"1",5250,0,52,0,9,"0","1","Female","Bachelors","Professional",11,"Private",26010,7,"Minivan","0",0,0,"0",0,7,"1",87.455,247.728
"0",0,0,48,0,14,"0","1","Male","Bachelors","Blue Collar",25,"Commercial",15730,4,"Minivan","0",0,0,"0",0,1,"0",74.597,300.56
"1",5161,0,54,0,10,"0","1","Male","High School","Blue Collar",35,"Commercial",15870,1,"Minivan","0",8877,1,"0",6,1,"1",41.345,140.075
"0",0,0,38,3,13,"1","0","Female","Bachelors","Professional",36,"Commercial",21030,1,"Pickup","0",0,0,"0",0,7,"0",69.714,0
"0",0,2,41,3,10,"0","1","Male","Bachelors","Professional",43,"Private",5600,7,"Pickup","1",1421,2,"0",4,1,"1",90.991,310.709
"1",3868,0,32,3,8,"0","1","Male","High School","Blue Collar",5,"Commercial",8450,6,"Pickup","0",0,0,"0",1,1,"1",32.774,108.287
"1",5583,0,35,2,0,"1","0","Male","High School","Student",18,"Private",1500,4,"Minivan","1",0,0,"0",4,1,"1",4.457,0
"0",0,0,44,2,13,"0","1","Male","High School","Blue Collar",47,"Commercial",18580,7,"Van","0",0,0,"0",0,1,"0",72.811,228.454
"0",0,1,58,2,17,"0","1","Female","Bachelors","Professional",32,"Private",34790,11,"SUV","0",4805,2,"0",0,9,"0",100.886,311.839
"0",0,0,44,2,12,"0","1","Male","Bachelors","Blue Collar",19,"Commercial",24410,4,"Panel Truck","0",0,0,"0",2,12,"0",156.493,403.292
"1",2189,0,45,2,0,"0","1","Male","<High School","Home Maker",34,"Commercial",16920,10,"Van","0",10264,3,"0",4,1,"1",0,101.395
"1",2493,0,47,0,9,"0","0","Male","High School","Blue Collar",28,"Commercial",9640,6,"Pickup","0",33018,2,"1",7,7,"1",34.362,0
"0",0,0,49,0,13,"0","0","Female","PhD","Doctor",31,"Private",19080,1,"Sports Car","0",6563,3,"0",2,12,"1",126.82,0
"0",0,0,47,0,14,"0","0","Male","PhD","Manager",56,"Commercial",26430,1,"Panel Truck","0",50375,1,"1",0,12,"1",131.09,0
"0",0,2,45,3,15,"0","1","Male","<High School","Clerical",19,"Private",10680,6,"Pickup","0",0,0,"0",0,8,"0",23,167.879
"0",0,0,46,0,13,"0","0","Female","Masters","Lawyer",5,"Private",7020,6,"Sports Car","0",0,0,"0",0,11,"1",122.086,347.291
"0",0,2,41,3,16,"1","0","Female","High School","Home Maker",40,"Private",27910,1,"SUV","0",0,0,"0",3,1,"1",9.836,0
"0",0,0,46,0,11,"0","1","Female","Bachelors","Professional",52,"Private",8270,1,"SUV","0",0,0,"0",1,11,"1",63.936,219.719
"0",0,0,34,1,0,"0","1","Female","Bachelors","Student",44,"Private",18480,4,"SUV","0",31830,2,"1",2,1,"1",54.853,0
"0",0,0,54,0,13,"0","1","Female","<High School","Blue Collar",33,"Private",8780,1,"SUV","0",0,0,"0",0,1,"1",18.755,178.318
"0",0,0,48,0,0,"0","1","Female","High School","Home Maker",13,"Private",1500,1,"Sports Car","0",1061,4,"0",0,1,"1",0,94.656
"0",0,0,33,2,13,"0","1","Male","High School","Blue Collar",13,"Commercial",10900,1,"Pickup","1",0,0,"0",1,8,"0",57.334,196.083
"0",0,0,45,0,9,"0","0","Female","Masters","Lawyer",17,"Private",26900,7,"SUV","0",0,0,"0",0,19,"1",109.237,0
"0",0,1,36,3,0,"0","1","Female","Bachelors","Student",29,"Private",16290,6,"SUV","0",0,0,"0",0,9,"1",10.632,0
"1",3257,0,46,0,9,"0","0","Female","Masters","Lawyer",36,"Private",11910,1,"Sports Car","0",9868,1,"0",0,18,"1",29.754,0
"0",0,0,45,2,12,"0","1","Female","Masters","Lawyer",21,"Private",12490,1,"SUV","0",0,0,"0",0,10,"1",64.867,210.631
"0",0,0,54,0,13,"0","0","Male","Bachelors","Blue Collar",24,"Commercial",14800,6,"Minivan","0",0,0,"0",0,9,"1",67.723,0
"1",5065,0,52,0,9,"0","0","Female","Masters","Lawyer",35,"Commercial",17860,4,"Pickup","0",33326,3,"1",1,19,"1",100.099,262.48
"0",0,0,50,0,14,"0","1","Male","<High School","Clerical",22,"Private",15330,4,"Minivan","0",0,0,"0",0,5,"1",0,117.038
"1",4045,0,52,0,0,"0","1","Female","High School","Home Maker",22,"Private",12280,6,"SUV","0",7070,1,"0",0,10,"1",0,98.396
"0",0,0,54,0,15,"0","1","Male","High School","Clerical",42,"Private",11080,13,"Pickup","0",0,0,"0",0,6,"1",38.084,160.18
"1",1326,1,45,2,0,"0","1","Female","High School","Student",60,"Commercial",19090,4,"SUV","0",2279,1,"0",0,1,"1",0.683,61.63
"0",0,0,42,0,13,"0","1","Female","Bachelors","Manager",27,"Private",13470,6,"Minivan","0",0,0,"0",0,11,"1",77.737,238.724
"0",0,0,49,0,8,"0","1","Female","<High School","Clerical",24,"Private",9340,13,"Sports Car","0",0,0,"0",0,1,"1",22.059,141.133
"0",0,0,35,0,13,"0","1","Male","PhD","Doctor",6,"Commercial",20680,10,"Van","0",0,0,"1",7,13,"1",73.106,257.856
"0",0,0,49,0,11,"0","1","Female","<High School","Blue Collar",40,"Private",8450,14,"SUV","0",0,0,"0",0,3,"1",20.529,83.752
"0",0,0,37,0,10,"0","1","Male","Masters","Professional",21,"Private",12990,6,"Minivan","1",0,0,"0",4,13,"1",44.705,159.71
"0",0,0,50,0,0,"0","1","Female","<High School","Student",44,"Commercial",26310,1,"Pickup","0",0,0,"0",0,1,"1",4.583,0
